9379,Gem Inn Restaurant,Chennai,Zomato,Chennai_Sholinganallur_Dc
9403,Foodies,Chennai,Zomato,Chennai_Sholinganallur_Dc
10797,Chatpate Chaat,Chennai,Zomato,Chennai_Sholinganallur_Dc
10636,Purani Dilli's Al Karam Kebab House,Gurgaon,Zomato,Gurgaon
10639,Litti Darbar,Gurgaon,Zomato,Gurgaon
10641,WoW - Vada Pav & More,Gurgaon,Zomato,Gurgaon
10643,Italiano,Gurgaon,Zomato,Gurgaon
10774,Modernbazzar - Cyberhub,Gurgaon,Zomato,Gurgaon
614,Food Junction,Delhi,Zomato,Delhi_Bhogal
616,Nutri Punch,Delhi,Zomato,Delhi_Bhogal
2087,Dunkin' Donuts - GK,Delhi,Zomato,Delhi_Bhogal
7000,In The Punjab,Delhi,Zomato,Delhi_Bhogal
7014,Speedy Chow,Delhi,Zomato,Delhi_Bhogal
7016,Rollmaal,Delhi,Zomato,Delhi_Bhogal
7020,Dimcha,Delhi,Zomato,Delhi_Bhogal
7021,Dao,Delhi,Zomato,Delhi_Bhogal
7029,Bohemia,Delhi,Zomato,Delhi_Bhogal
7032,The Snook House Cafe,Delhi,Zomato,Delhi_Bhogal
7153,Gastronomica,Delhi,Zomato,Delhi_Bhogal
7157,Big Wong XL,Delhi,Zomato,Delhi_Bhogal
7843,Burger King - Nehru Place,Delhi,Zomato,Delhi_Bhogal
9444,Oh! Calcutta,Delhi,Zomato,Delhi_Bhogal
10251,Bread & More,Delhi,Zomato,Delhi_Bhogal
10662,Diva - The Italian Restaurant,Delhi,Zomato,Delhi_Bhogal
2098,Dunkin' Donuts - PVR Priya,Delhi,Zomato,Delhi_Mohammadpur
